Olfr1195	NA
Gm25761	predicted gene, 25761
 25761	NA
Mphosph10	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)
Stard5	StAR related lipid transfer domain containing 5
Zfp800	zinc finger protein 800
Gm14402	predicted gene 14402
Rbm12b2	RNA binding motif protein 12 B2
Gm7209	predicted pseudogene 7209
Runx1t1	RUNX1 translocation partner 1
Eif4e	eukaryotic translation initiation factor 4E
Hsd17b11	hydroxysteroid (17-beta) dehydrogenase 11
Gm20432	NA
Zfp287	zinc finger protein 287
Gm12427	NA
Cys1	cystin 1
Gm21808	predicted gene, 21808
 21808	NA
Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2
 3 beta- and steroid delta-isomerase 2	NA
Hist1h4m	NA
mmu-mir-6991	NA
Smox	spermine oxidase
RP23-2C22.3	NA
Ociad2	OCIA domain containing 2
Lypd6	LY6/PLAUR domain containing 6
9130204L05Rik	NA
Gm22298	predicted gene, 22298
 22298	NA
Gm14391	predicted gene 14391
A930028C08Rik	NA
Gm22170	predicted gene, 22170
 22170	NA
Gm26440	predicted gene, 26440
 26440	NA
Gm24314	predicted gene, 24314
 24314	NA
Pam	peptidylglycine alpha-amidating monooxygenase
F10	coagulation factor X
Tas2r135	taste receptor, type 2, member 135
 type 2	NA
Sgpp1	sphingosine-1-phosphate phosphatase 1
Stk38l	serine/threonine kinase 38 like
Map1a	microtubule-associated protein 1 A
Gm11789	predicted gene 11789
Igkv7-33	immunoglobulin kappa chain variable 7-33
Gm24261	predicted gene, 24261
 24261	NA
Spata6	spermatogenesis associated 6
Rpl21-ps9	ribosomal protein L21, pseudogene 9
 pseudogene 9	NA
Mrpl27	mitochondrial ribosomal protein L27
Vmn1r183	vomeronasal 1 receptor 183
Kif3b	kinesin family member 3B
Gm7792	NA
Gm10011	NA
Rps19-ps13	ribosomal protein S19, pseudogene 13
 pseudogene 13	NA
Gm25559	NA
Gm22863	predicted gene, 22863
 22863	NA
Gm13989	NA
Gm4691	glyceraldehyde-3-phosphate dehydrogenase pseudogene
Dysf	dysferlin
E130304I02Rik	RIKEN cDNA E130304I02 gene
Acat3	acetyl-Coenzyme A acetyltransferase 3
Usp16	ubiquitin specific peptidase 16
Snora43	small nucleolar RNA, H/ACA box 43
 H/ACA box 43	NA
Gm23684	NA
Gm15309	ribosomal protein L21 pseudogene
Glt8d2	glycosyltransferase 8 domain containing 2
Gm3233	NA
Gm14991	predicted gene 14991
Gm20896	predicted gene, 20896
 20896	NA
Zmym3	zinc finger, MYM-type 3
 MYM-type 3	NA
L1td1	LINE-1 type transposase domain containing 1
Ubl4b	ubiquitin-like 4B
Gm15190	hepatitis B virus x interacting protein pseudogene
Snord104	small nucleolar RNA, C/D box 104
 C/D box 104	NA
Lyplal1	lysophospholipase-like 1
Mat2b	methionine adenosyltransferase 2 non-catalytic beta subunit methionine
Igkv4-53	immunoglobulin kappa variable 4-53
Gm13153	high mobility group box 1-like pseudogene
Gm14554	WD repeat domain 44 pseudogene
Gm11960	glyceraldehyde-3-phosphate dehydrogenase pseudogene
A730013G03Rik	RIKEN cDNA A730013G03 gene
Etfdh	electron transferring flavoprotein, dehydrogenase
 dehydrogenase	NA
Gm26441	predicted gene, 26441
 26441	NA
Gm25631	predicted gene, 25631
 25631	NA
Abcg4	ATP binding cassette subfamily G member 4
B230307C23Rik	RIKEN cDNA B230307C23 gene
Commd10	COMM domain containing 10
Zswim2	zinc finger SWIM-type containing 2
Kcnk5	potassium channel, subfamily K, member 5
 subfamily K	NA
Gm24597	NA
Gm14786	heat shock protein 1 (chaperonin) pseudogene
Gm13277	predicted gene 13277
Olfr859	NA
Gm9387	tetratricopeptide repeat domain 5 pseudogene
Gm24028	NA
Gm23467	predicted gene, 23467
 23467	NA
Lsg1	large 60S subunit nuclear export GTPase 1
Gm14429	NA
Gm8018	NA
Esyt2	extended synaptotagmin-like protein 2
Vmn2r23	vomeronasal 2, receptor 23
 receptor 23	NA
Gm14760	glyceraldehyde-3-phosphate dehydrogenase pseudogene
U6	NA
Gm21773	NA
Dock6	dedicator of cytokinesis 6
Gm26904	NA
Gm22324	predicted gene, 22324
 22324	NA
Eps8l3	EPS8-like 3
Tmem230	transmembrane protein 230
Gm6696	NA
Fam110c	family with sequence similarity 110, member C
 member C	NA
Gm12831	NA
DLEU2_5	NA
Rufy2	RUN and FYVE domain-containing 2
Ankrd34b	ankyrin repeat domain 34B
Gm23152	NA
4930402F06Rik	RIKEN cDNA 4930402F06 gene
Tor4a	torsin family 4, member A
 member A	NA
Slc22a19	solute carrier family 22 (organic anion transporter), member 19
 member 19	NA
Gm25362	predicted gene, 25362
 25362	NA
Gm23557	predicted gene, 23557
 23557	NA
Gm23660	predicted gene, 23660
 23660	NA
Hmgcs2	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2
PRINS	NA
Gas2l1	growth arrest-specific 2 like 1
Larp1	La ribonucleoprotein 1, translational regulator
 translational regulator	NA
Ppp5c	protein phosphatase 5, catalytic subunit
 catalytic subunit	NA
Gm21399	peroxiredoxin pseudogene 2
Phkg1	phosphorylase kinase gamma 1
Rbfox3	RNA binding protein, fox-1 homolog (C. elegans) 3
 fox-1 homolog (C. elegans) 3	NA
Olfr297	NA
Anxa7	annexin A7
Gm23442	predicted gene, 23442
 23442	NA
Cd209e	CD209e antigen
Gm12207	NA
Gm26552	predicted gene, 26552
 26552	NA
Cdc42se1	CDC42 small effector 1
Amy2a2	amylase 2a2
CLRN1-AS1	NA
mmu-mir-3473f	NA
Gm25501	predicted gene, 25501
 25501	NA
Olfr600	NA
Gm24466	NA
Gm14993	NA
9930013L23Rik	NA
5S_rRNA	NA
Map3k11	mitogen-activated protein kinase kinase kinase 11
6720489N17Rik	NA
Oprl1	opioid receptor-like 1
Asxl1	ASXL transcriptional regulator 1
Loxl1	lysyl oxidase-like 1
Ephb4	Eph receptor B4
Gm12154	NA
Hoxd10	homeobox D10
Slc12a2	solute carrier family 12, member 2
 member 2	NA
Pex2	peroxisomal biogenesis factor 2
Cmss1	cms small ribosomal subunit 1
Gm14859	predicted gene 14859
Lrrc10	leucine rich repeat containing 10
Gm5871	predicted gene 5871
Olfr1066	NA
Gm25035	NA
1700003M07Rik	RIKEN cDNA 1700003M07 gene
AU016765	expressed sequence AU016765
Zmpste24	zinc metallopeptidase, STE24
 STE24	NA
Lrrc31	leucine rich repeat containing 31
Elavl1	ELAV like RNA binding protein 1
Vmn2r-ps9	vomeronasal 2, receptor, pseudogene 9
 receptor	NA
Gm16152	predicted gene 16152
Gm23279	NA
Prodh2	proline dehydrogenase (oxidase) 2
Tex2	testis expressed gene 2
Xlr4c	X-linked lymphocyte-regulated 4C
Olfr849	NA
Fuca2	fucosidase, alpha-L- 2, plasma
 alpha-L- 2	NA
Gm13523	predicted gene 13523
Asap3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3
 ankyrin repeat and PH domain 3	NA
Cdkl1	cyclin dependent kinase like 1
Apol10a	apolipoprotein L 10A
St6galnac5	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
3-beta-galactosyl-1	NA
6-sialyltransferase 5	NA
Gm26389	predicted gene, 26389
 26389	NA
Gm17026	predicted gene 17026
Gm26207	predicted gene, 26207
 26207	NA
Cep135	centrosomal protein 135
Igkv18-36	immunoglobulin kappa chain variable 18-36
Gm5283	ATPase, H+ transporting, V1 subunit G pseudogene
 H+ transporting	NA
Gm14286	predicted gene 14286
Gm20673	NA
Ctns	cystinosis, nephropathic
 nephropathic	NA
Gm23881	NA
Gm20927	predicted gene, 20927
 20927	NA
Tor1b	torsin family 1, member B
 member B	NA
Gm2381	zinc finger protein 936 pseudogene
Gm14143	eukaryotic translation initiation factor 4E-binding protein 1 pseudogene
Gm3012	predicted gene 3012
Sema3c	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C
 immunoglobulin domain (Ig)	NA
 secreted	NA
4930447F04Rik	RIKEN cDNA 4930447F04 gene
Cycs	cytochrome c, somatic
 somatic	NA
Gm10417	predicted gene 10417
Rpl7a-ps10	ribosomal protein L7A, pseudogene 10
 pseudogene 10	NA
Gm14528	NA
1700074P13Rik	NA
Gm10567	NA
C1d	C1D nuclear receptor co-repressor
Slc25a38	solute carrier family 25, member 38
 member 38	NA
Gm20726	NA
MEG3_1	NA
Mphosph8	M-phase phosphoprotein 8
Gm17365	NA
3110018I06Rik	RIKEN cDNA 3110018I06 gene
Gm3047	predicted gene 3047
Riok3	RIO kinase 3
mmu-mir-8111	NA
Gm24057	NA
Pycrl	NA
Terf2	telomeric repeat binding factor 2
RP24-465O15.1	NA
Ipo4	importin 4
Serpina1d	serine (or cysteine) peptidase inhibitor, clade A, member 1D
 clade A	NA
Drd2	dopamine receptor D2
Defa23	defensin, alpha, 23
 alpha	NA
Gm12198	predicted gene 12198
Gm14680	NA
Mpo	myeloperoxidase
Bpifa5	BPI fold containing family A, member 5
 member 5	NA
Gm11793	predicted gene 11793
Olfr566	NA
Dpy19l2	dpy-19 like 2
Tcp10c	t-complex protein 10c
Sema3b	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B
 immunoglobulin domain (Ig)	NA
 secreted	NA
Zscan4e	zinc finger and SCAN domain containing 4E
Pnliprp1	pancreatic lipase related protein 1
Gm23142	predicted gene, 23142
 23142	NA
Gm9848	NA
Gabra2	gamma-aminobutyric acid type A receptor subunit alpha 2
Olfr606	NA
Ighv14-1	immunoglobulin heavy variable 14-1
Gulp1	GULP, engulfment adaptor PTB domain containing 1
 engulfment adaptor PTB domain containing 1	NA
Sptbn4	spectrin beta, non-erythrocytic 4
 non-erythrocytic 4	NA
Gng4	guanine nucleotide binding protein (G protein), gamma 4
 gamma 4	NA
4933415D12Rik	NA
Gm12387	PDZ binding kinase pseudogene
Fam115a	NA
Esr2	estrogen receptor 2 (beta)
Gm25832	predicted gene, 25832
 25832	NA
Gm21542	predicted gene, 21542
 21542	NA
Gm13632	NA
Spg21	SPG21, maspardin
 maspardin	NA
Bace2	beta-site APP-cleaving enzyme 2
Cpeb4	cytoplasmic polyadenylation element binding protein 4
BC100451	NA
BC043934	cDNA sequence BC043934
Gm14479	NA
Dhrs9	dehydrogenase/reductase 9
Vwa3b	von Willebrand factor A domain containing 3B
Mir5110	microRNA 5110
Gm12686	NA
Gm5388	actin, gamma, cytoplasmic 1 pseudogene
 gamma	NA
Alpk2	alpha-kinase 2
Gm22989	NA
Gm12755	predicted gene 12755
Tnfsf18	tumor necrosis factor (ligand) superfamily, member 18
 member 18	NA
2700099C18Rik	NDC80 homolog, kinetochore complex component pseudogene
 kinetochore complex component pseudogene	NA
Pdgfra	platelet derived growth factor receptor, alpha polypeptide
 alpha polypeptide	NA
Celf1	CUGBP, Elav-like family member 1
 Elav-like family member 1	NA
Wdr64	WD repeat domain 64
Gm17693	predicted gene, 17693
 17693	NA
Tmprss11c	transmembrane protease, serine 11c
 serine 11c	NA
Eng	endoglin
Hoxa13	homeobox A13
Srrm3	serine/arginine repetitive matrix 3
Tmem53	transmembrane protein 53
4930597A21Rik	RIKEN cDNA 4930597A21 gene
Gm14094	ribosomal protein L15 pseudogene
Gm13771	cytochrome c oxidase subunit 7B, mitochondrial pseudogene
 mitochondrial pseudogene	NA
Gm10076	ribosomal protein L41 pseudogene
Sbspon	somatomedin B and thrombospondin, type 1 domain containing
 type 1 domain containing	NA
Zfp963	zinc finger protein 963
n-R5s136	nuclear encoded rRNA 5S 136
Trav9-4	T cell receptor alpha variable 9-4
Ifna12	interferon alpha 12
Gm16012	NA
Gm13554	NA
Slc4a2	solute carrier family 4 (anion exchanger), member 2
 member 2	NA
Gm3344	NA
Rad1	RAD1 checkpoint DNA exonuclease
Smco1	single-pass membrane protein with coiled-coil domains 1
Gm25003	NA
Gm21923	NA
Tecta	tectorin alpha
CR974586.2	NA
Cts6	cathepsin 6
Ptprh	protein tyrosine phosphatase receptor type H
Gm16710	NA
Zfp35	zinc finger protein 35
Gm16063	predicted gene 16063
Srms	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites
Unc80	unc-80, NALCN activator
 NALCN activator	NA
Gm12737	NA
Gm23837	NA
Gm8330	glyceraldehyde-3-phosphate dehydrogenase pseudogene
Sv2c	synaptic vesicle glycoprotein 2c
Gm11838	NA
4933402E13Rik	NA
Mir20a	microRNA 20a
Morf4l1	mortality factor 4 like 1
Hs6st2	heparan sulfate 6-O-sulfotransferase 2
E330021D16Rik	NA
Stk17b	serine/threonine kinase 17b (apoptosis-inducing)
Gm14131	NA
Gm13239	high mobility group box 3 pseudogene
Efcab5	EF-hand calcium binding domain 5
Rbbp5	retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit
 histone lysine methyltransferase complex subunit	NA
Gm8805	60S acidic ribosomal protein P2 pseudogene
Ubtf	upstream binding transcription factor, RNA polymerase I
 RNA polymerase I	NA
Gm13412	NA
Gm15206	ubiquitin/ribosomal protein S27a fusion protein pseudogene
Tekt2	tektin 2
Hist1h2ao	NA
Cpa1	carboxypeptidase A1, pancreatic
 pancreatic	NA
Krtap26-1	keratin associated protein 26-1
Gm15287	NA
Uox	urate oxidase
Fermt1	fermitin family member 1
Cpsf7	cleavage and polyadenylation specific factor 7
Gm16140	NA
Isg20l2	interferon stimulated exonuclease gene 20-like 2
Gm12357	NA
Gm11748	NA
Gm24899	NA
Hnrnpf	heterogeneous nuclear ribonucleoprotein F
Cyp2d26	cytochrome P450, family 2, subfamily d, polypeptide 26
 family 2	NA
 polypeptide 26	NA
Hs3st4	heparan sulfate (glucosamine) 3-O-sulfotransferase 4
Camsap2	calmodulin regulated spectrin-associated protein family, member 2
 member 2	NA
Gm14376	NA
Gm15929	NA
Gm25613	predicted gene, 25613
 25613	NA
Gm6289	NA
Olfr753-ps1	NA
Gltscr1	NA
Gm22752	NA
Stk32b	serine/threonine kinase 32B
Gm16178	NA
Sult4a1	sulfotransferase family 4A, member 1
 member 1	NA
Gm23475	predicted gene, 23475
 23475	NA
Gjb6	gap junction protein, beta 6
 beta 6	NA
Cyp2c40	cytochrome P450, family 2, subfamily c, polypeptide 40
 family 2	NA
 polypeptide 40	NA
Grhl1	grainyhead like transcription factor 1
Schip1	schwannomin interacting protein 1
Armcx5	armadillo repeat containing, X-linked 5
 X-linked 5	NA
Actr1a	ARP1 actin-related protein 1A, centractin alpha
 centractin alpha	NA
A730017C20Rik	NA
Ifi35	interferon-induced protein 35
Gm25537	NA
Gm20912	predicted gene, 20912
 20912	NA
Gm27021	predicted gene, 27021
 27021	NA
Gm1604A	NA
Igkv2-109	immunoglobulin kappa variable 2-109
Mmrn2	multimerin 2
Vmn2r-ps118	vomeronasal 2, receptor, pseudogene 118
 receptor	NA
Gm22253	predicted gene, 22253
 22253	NA
Prrt3	proline-rich transmembrane protein 3
Gm26085	predicted gene, 26085
 26085	NA
Nbeal2	neurobeachin-like 2
5S_rRNA	NA
Frat2	frequently rearranged in advanced T cell lymphomas 2
Hexdc	NA
Gm15563	NA
Tuba3a	tubulin, alpha 3A
 alpha 3A	NA
AC133103.5	NA
Dusp7	dual specificity phosphatase 7
Gm21759	predicted gene, 21759
 21759	NA
Sla2	Src-like-adaptor 2
Mgst1	microsomal glutathione S-transferase 1
Gm10275	Rpl12 pseudogene
Gm7027	ribosomal protein L6 pseudogene
Fgf9	fibroblast growth factor 9
Gm22731	NA
Scara3	scavenger receptor class A, member 3
 member 3	NA
Gm25116	predicted gene, 25116
 25116	NA
Fibcd1	fibrinogen C domain containing 1
Mpst	mercaptopyruvate sulfurtransferase
Ttc30b	NA
Gm11248	NA
Fam120c	family with sequence similarity 120, member C
 member C	NA
Gm14093	NA
Gm10591	NA
0610009L18Rik	RIKEN cDNA 0610009L18 gene
Gm7861	NA
Gm25481	predicted gene, 25481
 25481	NA
Trim6	tripartite motif-containing 6
Gm11696	predicted gene 11696
H2-M3	histocompatibility 2, M region locus 3
 M region locus 3	NA
Gm14496	predicted gene 14496
Gm14161	predicted gene 14161
Gm20707	NA
Oaz3	ornithine decarboxylase antizyme 3
9130017K11Rik	RIKEN cDNA 9130017K11 gene
Gm25710	predicted gene, 25710
 25710	NA
Gm20939	predicted gene, 20939
 20939	NA
n-R5s216	NA
Olfr1335	NA
Gm25533	NA
Gm25700	NA
Gm15013	ribosomal protein S4, X-linked pseudogene
 X-linked pseudogene	NA
Ints3	integrator complex subunit 3
Zcchc11	NA
mmu-mir-6990	NA
Usp3	ubiquitin specific peptidase 3
Mob3a	MOB kinase activator 3A
Gm14903	predicted gene 14903
Gm8257	AY358078 pseudogene
Gm22492	NA
Hbegf	heparin-binding EGF-like growth factor
Med20	mediator complex subunit 20
mmu-mir-6955	NA
mmu-mir-7239	NA
Gm14878	predicted gene 14878
Dnttip2	deoxynucleotidyltransferase, terminal, interacting protein 2
 terminal	NA
Gm25371	NA
Gm22614	predicted gene, 22614
 22614	NA
Map3k8	mitogen-activated protein kinase kinase kinase 8
Gm14052	heterogeneous nuclear ribonucleoprotein A3 pseudogene
Gm23737	predicted gene, 23737
 23737	NA
Fgfbp3	fibroblast growth factor binding protein 3
Tspan18	tetraspanin 18
Gm23113	predicted gene, 23113
 23113	NA
Gm24282	NA
Gm8394	NA
Brsk1	BR serine/threonine kinase 1
Olfr1160	NA
Olfr1017-ps1	NA
Tas2r143	taste receptor, type 2, member 143
 type 2	NA
Txnl4a	thioredoxin-like 4A
Gm17219	ribosomal protein S8, pseudogene 1 pseudogene
 pseudogene 1 pseudogene	NA
Gm12579	predicted gene 12579
Gm26736	NA
4930544M13Rik	RIKEN cDNA 4930544M13 gene
Jrkl	Jrk-like
Gm996	NA
Il5	interleukin 5
AC025913.1	NA
Gm10471	NA
Cldn23	claudin 23
Sae1	SUMO1 activating enzyme subunit 1
Clec9a	C-type lectin domain family 9, member a
 member a	NA
Trbv21	T cell receptor beta, variable 21
 variable 21	NA
Trub1	TruB pseudouridine (psi) synthase family member 1
Rpl23a-ps2	ribosomal protein L23A, pseudogene 2
 pseudogene 2	NA
Car4	carbonic anhydrase 4
Gm13728	nudix (nucleoside diphosphate linked moiety X)-type motif 21 pseudogene
Vmn1r67	vomeronasal 1 receptor 67
Igkv12-41	immunoglobulin kappa chain variable 12-41
Pgc	progastricsin (pepsinogen C)
Nemf	nuclear export mediator factor
Gm26061	predicted gene, 26061
 26061	NA
Pgls	6-phosphogluconolactonase
Nipal4	NIPA-like domain containing 4
Gm26523	NA
mmu-mir-6356	NA
Chst3	carbohydrate sulfotransferase 3
Gm12283	NA
Zfp128	zinc finger protein 128
Sec61a2	SEC61 translocon subunit alpha 2
Vmn2r124	vomeronasal 2, receptor 124
 receptor 124	NA
AC125149.3	NA
Gm8666	non-histone chromosomal protein HMG-14 pseudogene
Gm23727	predicted gene, 23727
 23727	NA
U7	NA
Slc25a46	solute carrier family 25, member 46
 member 46	NA
Marco	macrophage receptor with collagenous structure
Pde3b	phosphodiesterase 3B, cGMP-inhibited
 cGMP-inhibited	NA
Tmem200a	transmembrane protein 200A
Thbd	thrombomodulin
Trbv16	T cell receptor beta, variable 16
 variable 16	NA
CN725425	NA
DLEU2_1	NA
Hmgb1-rs18	high mobility group box 1, related sequence 18
 related sequence 18	NA
Gm16146	predicted gene 16146
Gm23488	NA
Rgs9	regulator of G-protein signaling 9
4933439K11Rik	RIKEN cDNA 4933439K11 gene
Gm27022	NA
Mcmbp	minichromosome maintenance complex binding protein
B4galt4	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4
4-galactosyltransferase	NA
Rpl39-ps	ribosomal protein L39, pseudogene
 pseudogene	NA
Gm24248	NA
Rfk	riboflavin kinase
Zfp317	zinc finger protein 317
Ddx51	DEAD box helicase 51
Diras1	DIRAS family, GTP-binding RAS-like 1
 GTP-binding RAS-like 1	NA
1700017J07Rik	RIKEN cDNA 1700017J07 gene
Cntnap5c	contactin associated protein-like 5C
Gm12350	coiled-coil-helix-coiled-coil-helix domain containing 2 pseudogene
D17Wsu92e	NA
Pde4c	phosphodiesterase 4C, cAMP specific
 cAMP specific	NA
T2	brachyury 2
Gm25025	NA
Thrap3	thyroid hormone receptor associated protein 3
Slc26a9	solute carrier family 26, member 9
 member 9	NA
Gm21788	NA
Olfr664	NA
Gm5635	NA
Gm17112	predicted gene 17112
Has2os	hyaluronan synthase 2, opposite strand
 opposite strand	NA
Gm25131	predicted gene, 25131
 25131	NA
Olfr611	NA
Det1	DET1 partner of COP1 E3 ubiquitin ligase
Gm26958	NA
Gm10013	predicted gene 10013
Gm24321	NA
Mill2	MHC I like leukocyte 2
Ankmy2	ankyrin repeat and MYND domain containing 2
Gm11974	NA
Gm24713	predicted gene, 24713
 24713	NA
Gm14283	aldo-keto reductase family 1 member A1-like
Actl9	actin-like 9
Gm15614	predicted gene 15614
Fam98b	family with sequence similarity 98, member B
 member B	NA
5S_rRNA	NA
Gm21830	NA
Scn11a	sodium channel, voltage-gated, type XI, alpha
 voltage-gated	NA
 alpha	NA
Gm9899	predicted gene 9899
Gm8250	predicted gene 8250
Gm27047	zinc finger protein 160-like
Impact	impact, RWD domain protein
 RWD domain protein	NA
Mrps18a	mitochondrial ribosomal protein S18A
Paqr4	progestin and adipoQ receptor family member IV
Gm25771	predicted gene, 25771
 25771	NA
Gm24614	predicted gene, 24614
 24614	NA
Gm20651	NA
Ccdc38	coiled-coil domain containing 38
Lnx1	ligand of numb-protein X 1
Cenpp	centromere protein P
Il1b	interleukin 1 beta
Gm15829	NA
Gm10719	NA
Hist1h1t	NA
Ccdc166	coiled-coil domain containing 166
Cenpq	centromere protein Q
Gm13372	predicted gene 13372
Hist1h3i	NA
Gm11128	NA
Tyro3	TYRO3 protein tyrosine kinase 3
Gm23873	NA
Gm23757	NA
Gabpb1	GA repeat binding protein, beta 1
 beta 1	NA
Mir152	microRNA 152
Tbc1d14	TBC1 domain family, member 14
 member 14	NA
Hmbox1	homeobox containing 1
Gm16118	predicted gene 16118
Gm17530	NA
Gm7155	lysyl-tRNA synthetase pseudogene
Aspa	aspartoacylase
Mir669a-11	microRNA 669a-11
Myg1	melanocyte proliferating gene 1
Arpc1b	actin related protein 2/3 complex, subunit 1B
 subunit 1B	NA
Olfr554	NA
Rpl31-ps21	ribosomal protein L31, pseudogene 21
 pseudogene 21	NA
Zfand1	zinc finger, AN1-type domain 1
 AN1-type domain 1	NA
Hcfc1r1	host cell factor C1 regulator 1 (XPO1-dependent)
Gm8068	predicted gene 8068
Eif3f	eukaryotic translation initiation factor 3, subunit F
 subunit F	NA
Gas2	growth arrest specific 2
Zcchc8	zinc finger, CCHC domain containing 8
 CCHC domain containing 8	NA
Gm13821	predicted gene 13821
Pkdrej	polycystin (PKD) family receptor for egg jelly
Atp6v0d1	ATPase, H+ transporting, lysosomal V0 subunit D1
 H+ transporting	NA
Amd1	S-adenosylmethionine decarboxylase 1
Gm25054	predicted gene, 25054
 25054	NA
Gm26830	NA
Cdc7	cell division cycle 7
Meiob	meiosis specific with OB domains
